geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_id
99790,mariano moro,RS,8ed0405111f2b1741645d2ce03e5cd5003301f6b243b8313ef7c7e3c0209374d
36490,pinheiros altos,MG,8ed9cf6dd56b2baa9b0b7876d8ea8cf580e29f1d89182ffbe26dfdcad07cf46c
75060,anápolis,GO,578a407772959d68aa9cd40c1f75a48c8ca590922100261fd9053db0076d48eb
70842,brasilia,DF,0087cb176a7682bc047621228bc4ff263fe4a13bff01999085e0a7f29b8150fe
5608,sao paulo,SP,3d22338dc1f43325bafad77840d79bed47f150e6962eb98c4b0e796597a762a3
27347,barra mansa,RJ,4d422d936668da7d09e63b0fd67923ae772f18ac1e5129352e2c6a6d24b0520d
2872,sao paulo,SP,f5d689a36f672b4f5d5e03770d350b20f6ae57c4d29c7ea761732adacd387831
33035,santa luzia,MG,8accff3a458ee0ee0d25c9eff1a6b85b3b516f53627a4ca764d8cd83e98e07df
5545,são paulo,SP,a8d9f579cdf84b96f0573e352c94cc72fa5a8342e63d50a903062e81f90d9336
5756,são paulo,SP,2e8914b363163c77549b878699d9bc24c7a077825ea8cecb617b2b0c60c05c1b
89120,timbo,SC,308cdb05ebfab1a77112cb53e1b898b2ccc9554ecfe66e611fe9a6a1a193955c
15200,jose bonifacio,SP,a338e2c172f98ad5ed06540a8d01bd57790e72aeffb661879e6edccef820f760
18055,sorocaba,SP,8c9b35c01c0c4fbaffceb09c5c7514d08c0ca6d43ba3bebe26bf000a15dc3259
5427,são paulo,SP,235eb91ca014c057fa888e276df9346e11dfc80e8df290a833fae06929d9d95e
64514,cajazeiras do piauí,PI,30d3a800e3e3c0b3d9a04a69dc240aa0217ae4ba3364121a55072e19fd21f767
28940,são pedro da aldeia,RJ,3fbcfbf2a260263fad61800ddc46d784c8fd17367c33e62c484a6233a129d5e6
69890,ipixuna,AM,fa079936eecc11e1e47f3ffda7a3907dd1dc7ef3f018e39bedb256504a71b05c
3805,sao paulo,SP,4ffc329b4d44fd10ab7fa32a97064f452a2130c8ee44daeb3fdbb85c0126de8d
3678,são paulo,SP,a3626ff99efcbd04a2991a5b64c93ed05ad45d5c87bfd7ce920143385b8ccf85
24812,itaborai,RJ,f552ad1d6007790abda7e90070872278c1aea09ed4c6caf13d5e18fc93ff172d
96040,pelotas,RS,9ceb1407a94618cc74eaf09c4f061d15625d7a799df78e833e5c657f12212a06
57038,maceio,AL,2b4abff1f68375caac6e7445f6139cb01817e47e3539d35166a26ad1562bb2f1
1033,sao paulo,SP,9a1c309ea6ab6741a822422f61ced06a5d0d0a21837731f3f6f6fd15ffe0be5d
78065,cuiabá,MT,dcfa6ec0fd89efee16ccc432f3377d9549485e94ecf55544104d405d4f36a630
2538,são paulo,SP,3f51f45df84e8e1a0142b4487070b9da4d3454eb11f30b84cea57797c75e1759
88702,tubarão,SC,6d35eae44bcaed211f83a9b0167f423b2833c5256963149969f5ed637d37d83f
15775,santa fe do sul,SP,823a996a025e6e7b7729e83ab56b191238481abbae8cf3dfb1067b69720f49e6
16750,rubiácea,SP,3edc822add78cacfe18b26c9be37e4b3fccd9668dd203140af903e5da57a1978
6861,itapecerica da serra,SP,b9ac137e73601a4d1f6b1d31395fadc722b1be91186b94d389a7f6bdc6970b63
69315,boa vista,RR,0b46fd6ba7e3c2b94ee7c3737db39c3f0dad576f89ffd8f9a8d7afba5d10755f
98980,porto lucena,RS,bc65c1069a10a52184b678cfc8805490af73433648349752a80d684ff899eb5b
89052,blumenau,SC,e886f9ff55afa3bebe2f0172d43cf9d161025a4a376984e586c74fc8a751c308
75819,lagoa santa,GO,18c413f41a67ad9546c22f6df119227a84c7691621bac29b7589d3fa3aa91807
1544,sao paulo,SP,ebffd5e8f891207aabbd98e9d6c6fb827007d9736c26ae1270b3f24e6178ea6f
4567,sao paulo,SP,25c4b37b2cc142510bfa2ac0c80f7355ca42a86cc961c13ef57b25976b55fefe
2537,são paulo,SP,eab461821c0e94c0089b589b39da3b7dc18b787615579d9ebcb612cc94876a45
64200,parnaiba,PI,b1393fb43e86536a96893d6bf404065cedf49bb10f22952a20874214e626f903
4403,são paulo,SP,04d75e7f618d9f17f040465447b75def8adbc5ac50d06b6292a085fb7375eb3e
87509,umuarama,PR,1c9371ad0389a5c47e321fc90bda6632589448029d482985cc8f566c90b5da2e
8020,são paulo,SP,6fe3b580c753604b53c139fc508fad1438c9e60161443c7404e80ae019b05580
26515,nilopolis,RJ,a6f55daab66a00b8308a568e07a2e35021f912d99ed4e5e72cf38155429d0a85
87309,campo mourão,PR,b5123e0048fd1d5806590c4843a889af83c01677a5fa216a8615d49e31383680
39890,joaima,MG,2facd2f11e465bfd3d137eeee8fbc1e52e1f3e86a7dc80cde3d3e513e333f500
5795,são paulo,SP,0467c31dae287c1ddac6b4f97b2cbaca8abc68c5f5030ca6ad3a7bc00d045c07
38433,uberlandia,MG,e952a848cd7bd4d9556e3421a12f5af0195e8843f959061613ac46e90cd9c0c9
5001,são paulo,SP,4a87374b29c610e00a4d466439cad53e9186645a9878107bef19fd57e1b1e81d
4019,são paulo,SP,cd50752b2d955277f8525bfef2fb233fc252bafb7b015ca4e30a1bbffd2c8735
78117,varzea grande,MT,22baaa1029c65b785023c3ece38fb3ebca340ddc78aa46f27dca8545846cd20b
72546,santa maria,DF,3aed9f9113a679caa8dbc63b02ba248ce3db60007712426a2b5bfbfe0df3117b
5466,sao paulo,SP,21596432bdbe56d2fddba5ccc2788ee532b192f65ba4b1f5b9e12673198797c1
4762,sao paulo,SP,52363fe7151ad035efde3b9a533be727a5f0e22863ea6f65302d11577ca4db57
37600,cambui,MG,478ae3c1a78c0af17ac085de9d94776c71b7b35fa7b85126757bc1e4752352c6
2803,sao paulo,SP,057c67715000f43eb1c8f371789b66ce0261f5e76502ac73a2670b1ccc052537
7243,guarulhos,SP,1d984a82a1815acf71d579402aedcea8333abd1b5c21223537189d8f0d7993f5
76929,urupá,RO,d8b54833686fc468b3c666c87b7a5e693f6ac5860ae2c1bcd42e342f40d15a12
87205,cianorte,PR,fa1ffa2f43d72133d8dc02b01cde0e701187321dac42a04bfe4381584e7b277a
9615,são bernardo do campo,SP,392d9adcc90834a87a5cf7dcc81db4d0e397756bb0931445ee72c9f7e54b0392
12051,taubaté,SP,ee35258571a2a92b2dc55ba3429e2810152cbe0731b7bf77dbee5cd86f0677fe
65059,são luís,MA,21eb061ce7e4cbd1e4ec25215ca25d3e49b68be2ecd3a50cc5a889f41df68de9
5367,sao paulo,SP,f1bfaa81b6a77d071557b07afa0930993e3daf1884d4ea8be77581adeb99bfa3
23880,mangaratiba,RJ,56e0a6a795ec130f869dc9fb92712f530764712f61899cab32dd5d4fca1600bb
6328,carapicuíba,SP,4cfb2dcaf00410dc4fee88769f63d5b388e8dc4bea7deb53f200f98e07d33f6d
2863,são paulo,SP,66e2859ffb34c9d87cc7ff387b4d51f2375361642b007185dc0d5d1298c5f8a7
64495,jardim do mulato,PI,c180ed5cc943db8e80f27adb90a488e1388a1e0e8a4a4b551f7f526dd660ca89
59920,são miguel,RN,df3caa7f8c9fedabe36eb9952b670a77f76018c5c3071311aed331ffbaf1d04e
25255,duque de caxias,RJ,c960c2d0d6ea1dc3255eb125c70ddd6cb9aeeda922fc66ff40b512557f2705ab
8257,são paulo,SP,4c117c23b520f7b30774959f519539ec533f7546fa79733eb11938fae537e4bf
14900,itápolis,SP,a7762422c81611be55a2c30180222307f1c89de8a1bd72a0f0ff3d585dee27ad
8062,são paulo,SP,b6a182a3828e885a2d5d3f2e77f67794ec1110f6f427bfa89a03064709e1a258
35364,pedra bonita,MG,40a1cae76f6df02251f7a623064af3845671599e02c57e44a1dd6af7789eda2f
7435,aruja,SP,d0d38e596ac2c7f94d489d0e5746d9bdcdd1af1d6a0af534bc60c3d987264b52
58780,itaporanga,PB,a85fa545f347e2d8f7779a4eb89743a131b36c913d611d15343088752b9f037b
4966,sao paulo,SP,8c02bc30f1f04bfddf27970430c2995bf9d19a254a10520a760c5e5652f27816
50660,recife,PE,843a187bb8df7862af7445be7ca4386dc450821320e874e648690fd47d852f31
4469,são paulo,SP,5ee4030d9668f80e1cf1fb778265bedcb7b436d7b03521580a6d6bba89ddf89f
84052,ponta grossa,PR,88d1b255db0f80aaaabfc3f84209719380865682207848ae804b46b7b313f844
75720,tres ranchos,GO,8031fc4015e7c988fc2ddc0f2695fd7077de8acb69bf4ce32ca1381d4e861205
78643,querência,MT,edeb18932e1be563c18fbae10162d6b7d65946f4b5d390e332a69bec16d831cb
45870,mascote,BA,4826a9d09d7c19198614385977f24628eb52530e8661017d66042c3e574f1f19
2737,são paulo,SP,0cc816efe2196cabd2765c28f72d8ff4a669deaa6cd9f3c0afafc2e42eddaf6f
27555,resende,RJ,5e169543e1c76045d3a094a841301e412a1e03d879d0df6f85703435937c317a
36352,mercês de água limpa,MG,ea4c65dca1e215cc90c43f4e90b97212da6d0f6abe98e6968e5c781cd97a81a8
2809,sao paulo,SP,4be38a3b0117c76f61d1ff511d647495aea64c3c254578f3cb72bad0d2906e61
97314,são gabriel,RS,2d39f7e338692285c3e51a06ab994c6e28a71e08079543bf374fe003202f73c9
5453,são paulo,SP,e82711f085e449ceec615d8b5d69a2cd1ca2d53aa252b15f0e86f76190203a2a
88307,itajaí,SC,9bcc7b5da0aafdf092eb1b039ae78c3a9f6c469f1894a6083d917045f78ba590
93030,são leopoldo,RS,89acf53d246a73945b4b53dd9532cde9bde113a9db5a06caf532d01fd8d6a46b
1409,são paulo,SP,a98bc67793c647a22fd22b7d480470308f2d432a6501d33af8bfda4783bf46ff
78058,cuiabá,MT,1b6473d2df31234cc8953e6d1ceb7137c700adf0ae502b1c80179563f7f3bec5
60431,fortaleza,CE,34f2a8cb74bdcf33da1d4e9f21d34e84c1319cd86fcfa500d23b2765bffaee23
65709,satubinha,MA,2693e677b914204fab1dca069502047378536b6abbcee3e5e6eea1b81cceaa1a
2138,são paulo,SP,bb45de5cc086d2cd8bcea84eed9dd8aaf67c032dfac125c08a0f4ecc1b9f8f70
29134,viana,ES,849c87c11be9af82637b8e18b5354313b1adc8c7bd510aa2e0d16600594287bb
3474,sao paulo,SP,f8ab16cc5bc91166f4c6716c081980694833b662c2da9af98181976970e9472f
98790,santa rosa,RS,c190a823f0380b436ef911100c703204550c763df66dc7374321f15ed9c5b7a2
4643,sao paulo,SP,4d0f4e8cf808151212b311721c2894af301d8764f3e04412ffd698e5011411f7
3180,sao paulo,SP,6fc6616020aa8e9e0428844af23891260c9400e80f336a28098f185fb8e0e162
72270,ceilandia,DF,7b4910c410272e7c74f24d94a995e91f447653926e8811aebd2763c97326630f
14024,ribeirão preto,SP,69ebc2b9990158b795bc6de096785e2d2606f62314199a1c0bde2acba702f95c
70764,brasilia,DF,5d01a24c9bffcbb04d9877732c5749690bb355341f13789f33bcadfaa590e8c4
69008,manaus,AM,074dfd7f9c2fc65a8951aa6979d2dab01e32dfc1b9a95dd661bb6401870eb6a5
3313,são paulo,SP,132314f36d20b8e68d2bf5b57f4812621196624b1f4612524c851d177f1450da
3677,são paulo,SP,5ab106a2402e69adaf4e877c61a2e4c3c2121f12c12b5bc5487ed0a287efe32f
2142,sao paulo,SP,73068b4d264c5b259904289f50014b9db4d03a922b7061f66b4b2b37f5e501f3
79470,rio negro,MS,4beee41b9aec5b7acfd860b1afe45d8494d44808293941cc188dad21df042a24
75650,morrinhos,GO,e6f0195163d11ff47230a93f449f93013c1023ef7582aa644b90e6e801e68b8b
20961,rio de janeiro,RJ,5a15621108a853e1f7b5ed04fe0a945ebecaa6468c5b1209473f50da9e123137
88095,florianópolis,SC,d9b1b2a169a944fc8dc0106ca9ed681f8ad2150678c6bfafe0c39bb79a35afd2
2841,são paulo,SP,eaaa1f7012f63cba9ff260fd64b613ddf72eeb0b9f73e0d5755930b1df2eb5e5
71825,brasilia,DF,04550a16e685c58d9d69266cc9169469a7d07763397d72139302c779e1457e71
75105,anápolis,GO,7973de77faa1ee28e334fcfc026c922790d27cda92aca5b7f24cab364cc07d78
70673,cruzeiro,DF,83fa723250982f5917f92f36bb4616ae9ee1cc735608e55770a7075db422ada0
1015,sao paulo,SP,781b19ddde327cfb79cec3f6e981972b6679923cff1cb9dd9a6a59a6c3a445d5
59805,lucrécia,RN,2a0dbc02b7cd7d1fa93d7400917b1fbdffde57f61179ee4ffd56005b7f082686
41651,salvador,BA,997431ce8a8e5d65010839e4fbd23d6e2fe66dc07899a2e76661291eefd95ce2
15610,brasitânia,SP,15448020d3c5e1221f4d2a73f1323c7148594aa119ec9f0650027b15b6961453
35770,caetanópolis,MG,a95c342913a2985b48617488fbeea2b282d314e60690dae7882e7a14a326f8ff
35123,capitao andrade,MG,92b1b17cb9208c87e88a58a0862315dcc6b1521cfe45f8690d004da5cb11401e
36051,juiz de fora,MG,a023127210c7b629e2cec1c8ae45ccacfe85b8b33f9f8e0383a8b8e8b5047bf9
8080,são paulo,SP,8eb1a96e641ecd8adbab526f7fc92fe8b51099005ec4bf94e692d1ced93eb260
89885,sao carlos,SC,83bd3cd8fa91e45a50b6e27fc7f2cb4317caebecd7b0426c795a0469d22100c6
38610,unai,MG,b112e40f1448d3c7dda3f75c54da89462a64e207f17b65827e022d60f0feec1e
4301,são paulo,SP,917510f9f97f097b6b338a068936b3ada382f27c353ddec8c2f304f405ade340
3989,são paulo,SP,d80dc8e6baddb63f4353f3bef8c6741d1c6fbe7f1375e3814bf689837cca4765
4945,são paulo,SP,5be25e2e7ecfeda6b2ad9cc75730af7e1f5578e25599949bb2ae500efd8a0f18
50770,recife,PE,11e02598e10efed1ff7f31dd7755a6650cf81ddab1a40e9bae12311ecea63bae
8692,suzano,SP,7fe39ea04c2424b0723c0b0b77fb6683b33e9c7b0f026de1135e3e0711d42cfc
32669,betim,MG,ae0fda35d9b41ff00853fb62a86a1254cfa9037e520cd19d9656a5670e8086fc
9411,ribeirão pires,SP,4c68b2f06defffbfa3936961bd2edd4857b93a3ca48bb7051cba88523ca136a5
26163,belford roxo,RJ,a1815512e99ec9aab2b3cd6cafa84f9c78dfb9edbacddfe5ab789839c6797393
3738,são paulo,SP,a8fb8e31abaf11f1a168780498db2ebeb90cab6e4e6e23ffa8061f8b68b05d0d
35710,inhauma,MG,bcdfe1519965df5705eccc8642a367215b7e2e8b9485939066f08d63dc5ae993
13350,elias fausto,SP,bf2a088fdb4fc28fc382944721031abfc586991af83634f9e16a64df548e1ef8
84615,porto vitoria,PR,a30287167b13f3d51f3ac5a6c9ed6b8df2c94cf9898ca6f5a56e986a21bdc20d
93821,sapiranga,RS,53ac53b40bb57da0b3e5238ad421adc70c3b52d41b8f3cb1c378ee5833f7f5bf
14030,ribeirao preto,SP,76687d2756a35cb832836a32fd2dcedb5f8ed7db434fd45d39b17d1c078cb08a
60422,fortaleza,CE,9c432f5a11df26bb3616c0cf255f286cab8424d376ba3d3dfec78abdd38b8128
6663,itapevi,SP,2daf9566205ee5c782e6a904ebf5a421ede18eec6c3f2d0b47014e31a5e0117a
71745,nucleo bandeirante,DF,dedfa543f6ebc3477f8cca409640ccd8bf04241c53ddd3d5fa38f71058f595b9
92480,nova santa rita,RS,03cdf9a2eaf238ac03d4aa17702a253f2203bbefe1e635f4c18ecdd0cd7fb559
6612,jandira,SP,a75dfc5bb2b7582030f2c047b55a810460cc24453f9157a74ffa4db2b5ff9165
29303,cachoeiro de itapemirim,ES,df85816f8e13f89f31377b20dc5c9b8918d740ea32b609de066ba7becd2a5945
5446,sao paulo,SP,6e1ff8bdc13e0c5137cdfb8a54f7b7fd9b93e393ba2a6cd46c6124b1ad3f2694
2522,sao paulo,SP,5892a51c049039bdc605b7f1c820f51e68db1989a791966fc8c39f331a6312ee
6655,itapevi,SP,a5ef80e66b96eaae6ad363b5ab20c3bd7fef58779b038636a8fb52823b77d760
5573,sao paulo,SP,ec09dca94c99778267c1b31ee6554b24e9ec6d15307dd1aeb835f2eb1a176af1
58043,joao pessoa,PB,e413bd81badabfc4ebe12e3ac0adfa842df8e25878b77f3a785183491435e4b8
22710,rio de janeiro,RJ,2b234b465e210a4016cc41b390bca676280400c742f201ad686e193611787c0b
9436,ribeirao pires,SP,6b41403c8520dbba1232fd6a23323e8a9629f2c4aa229bc748ee3b540c6f8dd8
88333,balneario camboriu,SC,c0d6bedda6e724651e3b5b4d07ea71bea2fb0394ef2a587aa2435da1498fbc2f
68940,mazagao,AP,c1281c868e008370bc434b5dd447d8dbce4528b2d868b22b23c736bfd5f66f39
37480,lambari,MG,b1e8a7da7b1cd885a6ca159c2a9748944e6b4ffe017a1bea943a73fbe71ef9bf
55608,vitória de santo antão,PE,178488c03f0f0b0ee98fdf9613875135f1ad92da6beae0d1a27ee85d37d11c07
14161,sertaozinho,SP,b2b3d87fa2efa97a3792f3dde928a5fed96277ce3fcf76bbec38692d52764b37
11435,guaruja,SP,f2e710368256ec1f0055771583f74fc4d1b708b3b54cffa38d2cd3a8a5bf864c
65760,presidente dutra,MA,eed12a4d9f6476b936b8bf24c4b51bf4c4d4e2831287229eacd0235e9447337f
85660,dois vizinhos,PR,9dcb55b5f6cf4fdd68b4231c4a66a96bbf959067b3d19ad6e7e0af05983e758e
4210,são paulo,SP,e7b3d0b83ca388df9a46b9a67abd10cbfdd159694b8508e9523f1e581f24ab16
3366,sao paulo,SP,85f89f057b24ee0579ad0fa8afc1914f6890c59d41ae93ed848a586590102005
20021,rio de janeiro,RJ,321d71e085856e690c63d55762567b5d54fb37e0d961762be0577fa18548c531
71065,guara,DF,7166ea92fe5144e662b0f30311321ab9b0e732e08dc3065938d2fe84bb0e5ca5
37945,sao jose da barra,MG,ccd611326854080c0017f58d1ba82acab9bfa874c7cd3ee0ad370f31354658d3
59618,mossoró,RN,2be1a6761641d68910a3e111b3d0a4c45a886f02f6daf0a34c4a47563edec23c
23954,angra dos reis,RJ,dc0bd1453027264061473ab6d873f27c1a147cb80921ca4b7011b29ad7297296
35955,fonseca,MG,65472de0fda35d9812e0c1a5001a3d08ac5fffd1aafcc779c51039ec95d5c01e
18035,sorocaba,SP,da43e4f41af8fd30853285153949ea6c18c1d2da77b084d82e2202a81911fc58
38408,uberlandia,MG,8dfb29beff32bb6532a5a07b910f0c984cb19c5fc21c26f9d3fb98f4289b7378
25710,petropolis,RJ,bf792b06a48a079de7eac7c7971e9c1982544dd628c4e56b15d054e647ffecbb
68040,santarem,PA,d3c878433295a81203964377dba60872a7d6e32f8f72bb4a15863cece061ab7d
13560,sao carlos,SP,c05a0ae597d1042ccfe4def68da8f7dd9ea980e48e1a07b92f3efea05ae9bd07
21070,rio de janeiro,RJ,a47a7fb8db68af0a193f64ce9816e3407986efd97b6fb9d4e1e5b6d5c742844b
55395,jupi,PE,82e6005c93db88f7afad2f1a2aa4dcc6fcd7848d34448556636df76a0451cf9c
4544,sao paulo,SP,63d17e06a52dcf8d98c92bb88eeb592342eb21aab8f7e8797ea38d7bd3b2bf09
1427,são paulo,SP,e9c4ea1fcb024ed7a0a3c59cf9a5c41deac49a535ac52fa06f4168761fdeb3a7
85010,guarapuava,PR,9e47048abb93eb31041804eadbb03330c7057b99021a0b1c49877c69ed0a0ff5
45821,eunápolis,BA,c960ad000ff2197acf987937700e64fb149d101b6ce8a9f305ee6603f6990606
21231,rio de janeiro,RJ,c550ca60969abc267c7342087ff0bbd4b1b953255c33eb4f69ce78cdb693bd31
56820,carnaiba,PE,a10a6e9388cb9ee9519477256889baf211c92ceaf86fc9aef103340437396a25
3223,sao paulo,SP,365f2eb387a1bf620fa7e8925b82d48804478e536e7ff890df9e953252386829
3928,sao paulo,SP,cc1481e99600646d4ad634fd23310576d875bea55b22050251fba3cc784e708b
18618,botucatu,SP,b45368290a20d9d4e399ffa9d2be3abfe4b13f99cb94d45337809c82a79ead46
5755,sao paulo,SP,2c328194bd043db1a2feef6ec3113047d2eeae0788ca9c5b1bb283994e768829
45600,itabuna,BA,c44b559c2ba6b9b5beb246971b809b0a801f8efebc3b533e46ccb25ec7a01d5b
4351,sao paulo,SP,2bb5352bcfa91da58572e7f5fe32235d501f799d1dc6c22be75276e2345ff338
74952,aparecida de goiania,GO,87810c34d63dced4eba3fa9936da0991297b07ec548e1ac281b0c60a548f92b2
79950,navirai,MS,debd60d4a5ac159e421565e8b038f878329e20e06ab05eb4b435d87bce69d67e
85568,saudade do iguacu,PR,fff7fe4c792a11ba6b238a757689de5c44d0e6647f06fdafca810f43062a23cc
26376,queimados,RJ,32ec58f408699d6f248e5d2f2689f49ab2d46708d51c7930340445bf1591731c
3634,sao paulo,SP,e81c10e238b6d5663bb2061659a6686f41cdff8adb1f3c0e9fed283f6c70c1a7
64283,boqueirão do piauí,PI,b717a8be8a031dcf89c8f005b4d9d22f86c3d370f857f934210c6b68d6c6779b
32223,contagem,MG,5f2430ecc9e50f2e6cca14a725216c2b92ed78e961e6a1e1e310cbeacd5ce057
4829,são paulo,SP,1bf8e47d6cd03a2f1e4686517b6ea2af02878aa1f13458697e1eb351b7324188
89908,romelândia,SC,c4b5cdfbab330df59751d961475f63ad32f93018f4f380af65be3ec608673355
3025,são paulo,SP,d39c96ac2b55524c030cf7b90d58d22efa27dcafb67cd84d0926732836e2e154
30260,belo horizonte,MG,9aba49ed3b6987831e773bd6af3d8630ede0f0b337839e133cbe92998b81d9d0
78140,várzea grande,MT,c2f280a841a85dcb9d0abce9ea422207aa573f089dfa6bb80eb34726a9dcdce2
37177,guape,MG,7ff93890f87127e220ae223eaf89031b9765f9580e860b00d8ce53474ebbeb5e
9669,sao bernardo do campo,SP,22db2dee5e3fb481c9d45973f747cfeb2277cf3816b6efe95fef43b4c9f9f0de
2403,são paulo,SP,457c2d0f8eaf8dbc1cebdf1bc31ffb0fe27cf8a34b08b23622ce8934e26feba6
87390,boa esperanca,PR,c5318a534fccef63f8511459aa9b07597d187d399e927e3bcc26a01d482d88f1
8180,sao paulo,SP,8cd03abd0131ea824630e1b2ce7e10a361fb481905f87f2c15b21e8433529720
64968,morro cabeça no tempo,PI,fbc72554e395d2bdec6ab186827bb2dbc260c0e433d28138eac3eef272351d61
88880,lauro müller,SC,397a6c036c701107abb934748c813d831cf0601784dd1653eda356824b3dbc62
6514,santana de parnaíba,SP,0c1b15bf6d33c1ab2e9b1c9904fd462fcbdf6da8d895b199fac9c45cc6ef47ad
63118,crato,CE,c24295509d6c1afbe9b198cf7e87791cbdabf216c9a63f3f3f6856f7395cb244
28200,sao joao da barra,RJ,a62e8d14b63fabeef6789afef149c7e4562e90c2741091dc27e149d7caa3f722
8223,sao paulo,SP,a84a27f965119421a8f5193fc289448890596c76b0a9b2bdce1f78d3abb733d5
59194,baía formosa,RN,e92ff40236efbea47beb1f16996bc09eafd0cd6a04a453c24efed7a2bf55cbc7
21550,rio de janeiro,RJ,69a1aaecb0a2a32a6d8f2b8010da2e4e4ccac16b317caf1e085c723c23845112
86280,uraí,PR,3b01a8b57c8eae9987e87db6fe8f60490308ed54b6135d2094dfa24375927663
78008,cuiabá,MT,e16918af0b440f30e047d73054edca44e7a990a21baab9e7b9087bff37cd5385
15550,américo de campos,SP,88808cf42ab6df9895ef03734de7b14523b473620ad76d1448827d356acfe5cb
72140,brasília,DF,81bd4ba40c9b42ba5a0fe7e5b96df9e0b0f02ff36c05b970baaaeb0e53dc1e48
78705,rondonópolis,MT,1491ae24041751980ba95e33e06fba35d0e9c4f5ebcb81e3fbeadbbf2c8f5b96
36280,carandai,MG,f18009477a311dfcdd1d51100506471d956d7090c6190e2e9f9a607d7a1c4d73
75680,corumbaiba,GO,0c36283db22a9afb16106209bc0e08d0f169f913154f1c75016e29877779345b
36328,santa cruz de minas,MG,194af911a890b2fd028e2945aecf97896ab44002fc196ece0e3ddbdd8db755b9
17810,mariapolis,SP,ed9512e0ca7037a50d30d659431bde7e8d951e764000ac5fe9bd3a9e77a25ad9
4214,são paulo,SP,a85dbb2aa831c3e1b7819d1cb9f40ad9e16fa97d9b23acd97bd4b8ce4e8d8b71
89027,blumenau,SC,ca08e1f0b5b1c02da02baaca6c24bc1e942ce06595b8e15002039c04b5a6102f
73813,formosa,GO,f37fe02faf1bb536a598aec274d81efae3c0e4c3f9549eb7711aba24cb7d9ea8
71510,brasília,DF,0d2acf8d6d4d8743565759f2c67703ab90fae61efd8724e538544689f3c030b0
36888,muriaé,MG,55e90c2678b65d3083f8a1ef58e0030d0261fe8fa62e353449ef666899f1f46b
44718,ourolandia,BA,115f455f7a8dcb52a49c8bd0f1e02868229fec9caf73d97653872ab34da7d7ad
14166,sertaozinho,SP,85c9d84c66ba8d71ec2839c21c2f4929c1a06b24dc06aadb14068cab0d7614e8
5269,sao paulo,SP,186a9fcd7edd408ce71e26d4ddb4aa2be8a0151c0df3a09252446f8201f2909f
95480,cambara do sul,RS,9750fcd5544fe9d5fddaa384964bd45a3c4d876ef5e010c62bbcf13167491ea2
89511,cacador,SC,8c9bd480651ed4129d7b9b67256b35fa7f974545fed8a5fdca7e355fa209d55f
88517,lages,SC,7a30c8b3c69ff346670dd06b77222db76367cc407d0908d3b7f2563d65e36ab7
76293,jacilandia,GO,e9cdb8fc8c6d5c716eec4bd51b324c915c46e4be352feb40214e12d9611a806e
2416,sao paulo,SP,0d46eabcfad23fe6f2ba82ebf80db7ab34eeb6d1939b5e9f428ae95ad76a98ef
1536,sao paulo,SP,29bfbd62ae660e72b873e58615475259ed302cc34057cb77aed6e28bb3a05915
2462,sao paulo,SP,8798ecb36168004e51a0fc463b2452f51a53b48daccb2f4329edb4110d5ace19
21940,rio de janeiro,RJ,45e8bc70418fdac8bb20087749dd1168d1a5156633367342a780be1dc8e88d88
4267,são paulo,SP,6e061000d878fb201948bcf75166f4710d94f36132d3adeeedd38f1ab5547d3f
17510,marília,SP,8b43e7486d259e6f0d5503fd876c70922b9da27444b24673b85611bf644e1d31
9930,diadema,SP,7b2e13060e56132e6130f27a577ce26ef7ecb387333b9c3f29e31c4b2a8db60b
17740,rinopolis,SP,2f5c18c73aa322e98d02e997c2f0070c18a7f7bbdee6b2f3465f23ed3eed6879
4867,sao paulo,SP,0953acf697f58c8ff7ef09e7406de1cc41d48ef8b8036891004b1d0a29fe4b14
96821,santa cruz do sul,RS,b396889f4bd1026ab003da6756305aa3249c14023f9423b656c586357b86a3d4
27943,macaé,RJ,316f63a2c63c76f65e0990fceb51b9292efc89320c66baece4a0f7684fe08b9b
15220,mendonca,SP,5aecfeebb396e7938754e333b31a51e29dcdc5050feb9fec3b53448f74dcb2aa
59088,natal,RN,6703a86b1d7f65d017df93692a5901e02173bb85ecac872acc7c436d26b7f1ed
13320,salto,SP,fd7c251dd052d9974ac0a888e0454c120545aa8eee0e0efbf55e3813f1594e6f
44655,pe de serra,BA,b0ea8259ad1f9070e1163c53a5c96e3ecabd4137e502da0a732f869d08186a57
35707,são vicente,MG,619ff731dfbef71a46cc6c7fe1b4fce7b88ec29aeae64921204b511963e96510
85410,nova aurora,PR,33415f03d4a69faf59ba2a5fc7c2a9c0141fab04f79483a5bb3cb3c3a3d8ca60
12235,sao jose dos campos,SP,26aba5e1fef0a0a7a8eb24705a27146f65ecf6bb37bf4a0856ecd96be5c41c4d
4209,sao paulo,SP,a7991e3ce07528ebe50d362878d79f38207efc07935862521604d3cf8befa5e1
3570,sao paulo,SP,9d2fb904ccf9a9ec315a366bc1ea84c53044870f720d84e51154a61a60960afb
45860,canavieiras,BA,76aace22bce4911687be9e05482a550bb48810ef2891e969719cd8c13b1af90a
73050,brasilia,DF,9aac6446ba2ece03807d2002742ad81add6a660dd36a2d3ae9a7f33d4afff058
24465,sao goncalo,RJ,724e29d11770c40c494763546763a2bcecad955f692e2cf3c0294a6b1ca6af09
3809,sao paulo,SP,000bcb20f593b0f2f23093e66fc07502b5d214335d44acc986ed8007573539d7
